,theorem_id,throrem_titles,theorem_contents,theorem_refs,ref_ids,retrieved_3,retrieved_5,retrieved_10,retrieved_50,P@3,P@5,P@10,P@50,R@3,R@5,R@10,R@50,RR,self_retrieve
12610,18802,Maximum Rule for Continuous Functions,"Let $\struct {S, \tau}$ be a [[Definition:Topological Space|topological space]].Let $f, g: S \to \R$ be [[Definition:Everywhere Continuous Mapping (Topology)|continuous]] [[Definition:Real-Valued Function|real-valued functions]].Let $\max \set {f, g}: S \to \R$ denote the [[Definition:Pointwise Maximum of Real-Valued Functions|pointwise maximum]] of $f$ and $g$.Then::$\max \set {f, g}$ is [[Definition:Everywhere Continuous Mapping (Topology)|continuous]].","['Definition:Topological Space', 'Definition:Continuous Mapping (Topology)/Everywhere', 'Definition:Real-Valued Function', 'Definition:Pointwise Maximum of Mappings/Real-Valued Functions', 'Definition:Continuous Mapping (Topology)/Everywhere']","[20128, 23263, 20383, 22729, 23263]","[22729, 21538, 23258]","[22729, 21538, 23258, 22731, 32347]","[22729, 21538, 23258, 22731, 32347, 22732, 32338, 31220, 25222, 23346]","[22729, 21538, 23258, 22731, 32347, 22732, 32338, 31220, 25222, 23346, 22567, 22728, 22733, 23111, 22599, 21521, 21591, 23453, 23454, 22570, 23455, 21233, 23157, 32354, 24367, 27059, 24868, 23349, 22205, 20418, 22602, 24903, 23348, 23384, 23563, 23246, 23522, 32243, 22604, 22734, 23156, 20686, 31221, 23116, 29563, 25370, 22569, 28900, 24391, 24904]",0.3333333333333333,0.2,0.1,0.02,0.25,0.25,0.25,0.25,1.0,False
12611,18803,Equivalence of Definitions of Completely Hausdorff Space,"{{TFAE|def = Completely Hausdorff Space|view = a completely Hausdorff space}}Let $T = \struct {S, \tau}$ be a [[Definition:Topological Space|topological space]].",['Definition:Topological Space'],[20128],"[27854, 21674, 21672]","[27854, 21674, 21672, 20392, 20968]","[27854, 21674, 21672, 20392, 20968, 20908, 21557, 21661, 21649, 20424]","[27854, 21674, 21672, 20392, 20968, 20908, 21557, 21661, 21649, 20424, 29131, 20718, 21654, 29004, 21644, 21201, 20393, 21184, 21185, 27846, 28588, 21626, 21558, 20376, 21206, 24725, 21537, 21643, 29009, 21204, 20398, 21538, 21651, 21543, 27732, 21555, 21216, 31232, 21203, 21207, 21556, 23376, 21544, 32339, 21652, 20700, 21547, 31504, 29160, 29006]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12612,18804,Product Space is Completely Hausdorff iff Factor Spaces are Completely Hausdorff/Necessary Condition,"Let $\mathbb S = \family {\struct {S_\alpha, \tau_\alpha} }_{\alpha \mathop \in I}$ be an [[Definition:Indexed Family|indexed family]] of [[Definition:Non-Empty Set|non-empty]] [[Definition:Topological Space|topological spaces]] for $\alpha$ in some [[Definition:Indexing Set|indexing set]] $I$.Let $\displaystyle T = \struct {S, \tau} = \displaystyle \prod_{\alpha \mathop \in I} \struct {S_\alpha, \tau_\alpha}$ be the [[Definition:Product Space of Topological Spaces|product space]] of $\mathbb S$.Let $T$ be a [[Definition:Completely Hausdorff Space|completely Hausdorff space]].Then for each $\alpha \in I$, $\struct {S_\alpha, \tau_\alpha}$ is a [[Definition:Completely Hausdorff Space|completely Hausdorff space]].","['Definition:Indexing Set/Family', 'Definition:Non-Empty Set', 'Definition:Topological Space', 'Definition:Indexing Set', 'Definition:Product Space (Topology)/General Definition', 'Definition:Completely Hausdorff Space', 'Definition:Completely Hausdorff Space']","[25627, 22759, 20128, 20053, 23286, 21520, 21520]","[32339, 20988, 21508]","[32339, 20988, 21508, 25338, 25339]","[32339, 20988, 21508, 25338, 25339, 23286, 27852, 27853, 29055, 20376]","[32339, 20988, 21508, 25338, 25339, 23286, 27852, 27853, 29055, 20376, 22812, 31379, 23876, 22804, 24297, 24296, 22842, 24838, 27854, 23162, 23444, 31385, 22809, 20270, 29231, 31504, 31386, 22789, 22791, 25629, 22370, 26287, 31288, 22795, 22796, 32582, 21674, 21672, 27161, 21786, 28709, 21588, 32433, 29110, 28588, 21693, 25652, 21787, 21194, 25752]",0.0,0.0,0.1,0.02,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,False
12613,18805,Metric Space is T4,"Let $M = \struct {A, d}$ be a [[Definition:Metric Space|metric space]].Then $M$ is [[Definition:T4 Space|$T_4$]].","['Definition:Metric Space', 'Definition:T4 Space']","[20127, 21513]","[24524, 21658, 23056]","[24524, 21658, 23056, 23234, 23166]","[24524, 21658, 23056, 23234, 23166, 24525, 25390, 21212, 21675, 23178]","[24524, 21658, 23056, 23234, 23166, 24525, 25390, 21212, 21675, 23178, 21217, 20448, 31678, 23409, 23181, 25391, 23408, 20127, 25419, 20168, 23273, 20352, 21223, 29911, 29726, 23251, 20312, 33150, 23187, 33149, 20357, 21453, 29790, 23186, 21778, 21661, 26747, 23165, 25430, 25393, 29566, 22228, 20365, 28724, 23019, 28449, 25418, 25448, 26749, 23182]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.5,0.05555555555555555,False
12614,18806,Product Space is Completely Hausdorff iff Factor Spaces are Completely Hausdorff/Sufficient Condition,"Let $\SS = \family {\struct {S_\alpha, \tau_\alpha} }$ be an [[Definition:Indexed Family|indexed family]] of [[Definition:Topological Space|topological spaces]] for $\alpha$ in some [[Definition:Indexing Set|indexing set]] $I$.Let $\displaystyle T = \struct {S, \tau} = \prod_{\alpha \mathop \in I} \struct {S_\alpha, \tau_\alpha}$ be the [[Definition:Product Space of Topological Spaces|product space]] of $\SS$.Let each of $\struct {S_\alpha, \tau_\alpha}$ for $\alpha \in I$ be [[Definition:Completely Hausdorff Space|completely Hausdorff spaces]].Then $T$ is a [[Definition:Completely Hausdorff Space|completely Hausdorff spaces]].","['Definition:Indexing Set/Family', 'Definition:Topological Space', 'Definition:Indexing Set', 'Definition:Product Space (Topology)/General Definition', 'Definition:Completely Hausdorff Space', 'Definition:Completely Hausdorff Space']","[25627, 20128, 20053, 23286, 21520, 21520]","[32339, 20988, 27852]","[32339, 20988, 27852, 25338, 25339]","[32339, 20988, 27852, 25338, 25339, 27853, 21508, 23286, 27854, 31504]","[32339, 20988, 27852, 25338, 25339, 27853, 21508, 23286, 27854, 31504, 29055, 20270, 21786, 20376, 23876, 22842, 21693, 22809, 22804, 26287, 31385, 31379, 23162, 27161, 29231, 21718, 24838, 19974, 22370, 21708, 29160, 22795, 28710, 22812, 31386, 22796, 21534, 21588, 25720, 31288, 28588, 21544, 21520, 25626, 31231, 23903, 31421, 29114, 21536, 23444]",0.0,0.0,0.1,0.04,0.0,0.0,0.2,0.4,0.125,False
12615,18807,P-adic Expansion Less Intial Zero Terms Represents Same P-adic Number,"Let $p$ be a [[Definition:Prime Number|prime number]].Let $\struct {\Q_p, \norm {\,\cdot\,}_p}$ be the [[Definition:P-adic Numbers as Quotient of Cauchy Sequences|$p$-adic numbers as a quotient of Cauchy sequences]].Let $\mathbf a$ be an [[Definition:Equivalence Class|equivalence class]] in $\Q_p$.Let $\displaystyle \sum_{i \mathop = m}^\infty d_i p^i$ be a [[Definition:P-adic Expansion|$p$-adic expansion]] that [[Definition:Representative of Equivalence Class|represents]] $\mathbf a$.Let $l$ be the [[Definition:Minimum Element|first]] [[Definition:Index|index]] $i \ge m$ such that $d_i \ne 0$Then the [[Definition:Series|series]]::$\displaystyle \sum_{i \mathop = l}^\infty d_i p^i$also [[Definition:Representative of Equivalence Class|represents]] $\mathbf a$.","['Definition:Prime Number', 'Definition:P-adic Number/Quotient of Cauchy Sequences in P-adic Norm', 'Definition:Equivalence Class', 'Definition:P-adic Expansion', 'Definition:Equivalence Class/Representative', 'Definition:Smallest/Ordered Set', 'Definition:Index', 'Definition:Series', 'Definition:Equivalence Class/Representative']","[20069, 30047, 19846, 30282, 26048, 22274, 22278, 20245, 26048]","[22479, 30809, 31330]","[22479, 30809, 31330, 30409, 30438]","[22479, 30809, 31330, 30409, 30438, 30506, 30479, 30476, 30047, 21587]","[22479, 30809, 31330, 30409, 30438, 30506, 30479, 30476, 30047, 21587, 32125, 30819, 23219, 26349, 30282, 32589, 32136, 32126, 22409, 20690, 21594, 23208, 32127, 28649, 32140, 31526, 31525, 22526, 21590, 29385, 29592, 24361, 21296, 32560, 22723, 32134, 24968, 24965, 24751, 23451, 32062, 20487, 20452, 26052, 23752, 23018, 22532, 27736, 32133, 23398]",0.0,0.0,0.1,0.04,0.0,0.0,0.125,0.25,0.1111111111111111,False
12616,18808,Subsequence is Equivalent to Cauchy Sequence,"Let $\struct {R, \norm {\, \cdot \,} }$ be a [[Definition:Normed Division Ring|normed division ring]].Let $\sequence {x_n}$ be a [[Definition:Cauchy Sequence in Normed Division Ring|Cauchy sequence]] in $R$.Let $\sequence {x_{m_n} }$ be a [[Definition:Subsequence|subsequence]] of $\sequence {x_n}$.Then::$\displaystyle \lim_{n \mathop \to \infty} {x_n - x_{m_n} } = 0$","['Definition:Normed Division Ring', 'Definition:Cauchy Sequence/Normed Division Ring', 'Definition:Subsequence']","[28026, 29557, 20242]","[29791, 29776, 29670]","[29791, 29776, 29670, 29779, 29564]","[29791, 29776, 29670, 29779, 29564, 33114, 29557, 30819, 29719, 31215]","[29791, 29776, 29670, 29779, 29564, 33114, 29557, 30819, 29719, 31215, 29814, 29899, 29811, 29902, 30443, 29922, 21721, 29556, 29592, 22845, 30047, 28026, 29709, 30438, 29016, 29657, 29787, 29788, 29568, 31518, 31330, 31014, 30794, 30795, 20242, 29565, 29810, 32956, 29914, 30442, 30441, 29563, 29786, 31176, 30437, 30439, 28237, 20288, 21194, 22569]",0.0,0.0,0.1,0.06,0.0,0.0,0.3333333333333333,1.0,0.14285714285714285,False
12617,18810,Derivative of Generating Function/General Result/Corollary,Let the [[Definition:Generating Function/Extraction of Coefficient|coefficient of $z^n$ extracted from $\map G z$]] be denoted::$\sqbrk {z^n} \map G z := a_n$Then::$\sqbrk {z^m} \map G z = \dfrac 1 {m!} \map {G^{\paren m} } 0$where $G^{\paren m}$ denotes the [[Definition:Higher Derivative|$m$th derivative]] of $G$.,"['Definition:Generating Function/Extraction of Coefficient', 'Definition:Derivative/Higher Derivatives/Higher Order']","[29539, 25166]","[29539, 32283, 25066]","[29539, 32283, 25066, 25065, 25044]","[29539, 32283, 25066, 25065, 25044, 25051, 31367, 25064, 19821, 25063]","[29539, 32283, 25066, 25065, 25044, 25051, 31367, 25064, 19821, 25063, 28339, 25052, 25062, 32390, 32323, 32657, 29345, 26987, 21391, 25021, 29047, 23470, 25033, 25038, 20425, 31962, 24810, 24811, 25043, 25106, 25042, 33067, 25027, 28888, 27722, 29640, 31368, 23760, 28032, 28889, 28337, 31841, 24806, 29706, 29739, 25109, 32658, 23587, 19977, 33117]",0.3333333333333333,0.2,0.1,0.02,0.5,0.5,0.5,0.5,1.0,False
12618,18812,D'Alembert's Formula,"{{MissingLinks|throughout}}Let $u: \R^2 \to \R$ be a twice-differentiable function in two variables. Let $\phi: \R \to \R$ be a differentiable function in $x$. Let $\psi: \R \to \R$ be an integrable function in $x$.{{explain|What does ""in $x$"" mean? $x$ has not been defined yet.}}Let $c \in \R_{> 0}$ be a constant.Then the solution to the [[Definition:Partial Differential Equation|partial differential equation]]::$u_{tt} = c^2 u_{xx}${{explain|The condensed form of the [[Definition:Partial Differential Equation|partial differential equation]] is not explicit enough, as neither $x$ nor $t$ have been defined. I refer you to [[Definition:Mapping/Notation/Warning]] where it is explained that, say, you can't say ""Let $\map u {x, t}$ be a function"". Recommend that something like $\dfrac {\partial^2} {\partial x^2} \map u {x, t} {{=}} c^2 \dfrac {\partial^2} {\partial t^2} \map u {x, t}$ be used.}}with initial conditions{{begin-eqn}}{{eqn | l = \map u {x, 0}      | r = \map \phi x}}{{eqn | l = \map {u_t} {x, 0}      | r = \map \psi x}}{{end-eqn}}is given by::$\displaystyle \map u {x, t} = \dfrac 1 2 \paren {\map \phi {x + c t} + \map \phi {x - c t} } + \dfrac 1 {2 c} \int_{x - c t}^{x + c t} \map \psi s \rd s$The above solution formula is called d'Alembert's Formula.","['Definition:Differential Equation/Partial', 'Definition:Differential Equation/Partial', 'Definition:Mapping/Notation/Warning']","[26159, 26159, 30302]","[32900, 32901, 32676]","[32900, 32901, 32676, 32282, 25169]","[32900, 32901, 32676, 32282, 25169, 20713, 32899, 32733, 24988, 33122]","[32900, 32901, 32676, 32282, 25169, 20713, 32899, 32733, 24988, 33122, 32682, 33039, 20712, 26286, 32734, 24989, 31192, 26598, 32985, 33038, 29228, 30145, 30129, 20842, 21012, 33079, 23393, 29396, 25671, 20699, 21656, 33051, 32585, 33054, 32283, 32077, 32457, 29227, 32343, 32253, 23555, 32584, 32525, 33048, 33023, 22002, 25682, 20084, 20711, 33049]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12619,18813,Space of Continuous on Closed Interval Real-Valued Functions with Supremum Norm form Banach Space,"Let $I = \closedint a b$ be a [[Definition:Closed Real Interval|closed real interval]].Let $\map \CC I$ be the [[Definition:Space of Continuous on Closed Interval Real-Valued Functions|space of real-valued functions, continuous on $I$]].Let $\norm {\,\cdot\,}_\infty$ be the [[Definition:Supremum Norm/Continuous on Closed Interval Real-Valued Function|supremum norm on real-valued functions, continuous on]] $I$.Then $\struct {\map \CC I, \norm {\,\cdot\,}_\infty}$ is a [[Definition:Banach Space|Banach space]].","['Definition:Real Interval/Closed', 'Definition:Space of Continuous on Closed Interval Real-Valued Functions', 'Definition:Supremum Norm/Continuous on Closed Interval Real-Valued Function', 'Definition:Banach Space']","[23194, 31221, 31591, 21722]","[31591, 31223, 21720]","[31591, 31223, 21720, 31221, 31224]","[31591, 31223, 21720, 31221, 31224, 23275, 28791, 23274, 20209, 25367]","[31591, 31223, 21720, 31221, 31224, 23275, 28791, 23274, 20209, 25367, 20208, 31220, 22734, 22728, 22572, 22600, 32983, 25365, 22603, 22631, 31911, 22570, 22729, 25375, 25363, 22737, 25380, 22604, 22585, 25519, 29210, 29922, 31394, 32363, 20418, 24369, 22055, 22733, 23588, 25139, 25140, 29169, 32300, 26876, 24370, 22307, 29405, 22072, 22554, 29402]",0.3333333333333333,0.4,0.2,0.04,0.25,0.5,0.5,0.5,1.0,False
12620,18814,Inductive Set under Progressing Mapping has Minimally Inductive Subset,Let $A$ be an [[Definition:Inductive Class under General Mapping|inductive class]] under a [[Definition:Mapping|mapping]] $g$.Let $A$ be a [[Definition:Set|set]].Then there exists some [[Definition:Subset|subset]] $S$ of $A$ such that $S$ is [[Definition:Minimally Inductive Class under General Mapping|minimally inductive]] under $g$.,"['Definition:Inductive Class/General', 'Definition:Mapping', 'Definition:Set', 'Definition:Subset', 'Definition:Minimally Inductive Class under General Mapping']","[31052, 19827, 19734, 19739, 31055]","[31053, 31054, 31055]","[31053, 31054, 31055, 31116, 31068]","[31053, 31054, 31055, 31116, 31068, 22177, 31114, 31115, 28448, 23851]","[31053, 31054, 31055, 31116, 31068, 22177, 31114, 31115, 28448, 23851, 23881, 29239, 32348, 29064, 31052, 22006, 27161, 32310, 23843, 25077, 28990, 23874, 32309, 29283, 31240, 32243, 21755, 29305, 32279, 23818, 24367, 20406, 26107, 23869, 20969, 31222, 32311, 29036, 21613, 32096, 31293, 23101, 25865, 27642, 24460, 24553, 31800, 31237, 23850, 26854]",0.3333333333333333,0.2,0.1,0.04,0.2,0.2,0.2,0.4,0.3333333333333333,False
12621,18815,Recurrence Relation for Bell Numbers,Let $B_n$ be the [[Definition:Bell Number|Bell number]] for $n \in \Z_{\ge 0}$.Then::$B_{n + 1} = \displaystyle \sum_{k \mathop = 0}^n \dbinom n k B_k$where $\dbinom n k$ are [[Definition:Binomial Coefficient|binomial coefficients]].,"['Definition:Bell Number', 'Definition:Binomial Coefficient']","[25428, 20059]","[29513, 32558, 32561]","[29513, 32558, 32561, 32632, 25464]","[29513, 32558, 32561, 32632, 25464, 32639, 25172, 25467, 32631, 25463]","[29513, 32558, 32561, 32632, 25464, 32639, 25172, 25467, 32631, 25463, 32910, 32442, 25423, 29500, 22623, 27942, 20991, 23805, 29504, 25466, 21005, 27626, 24662, 28812, 31200, 31424, 32918, 28810, 33018, 32909, 27689, 23793, 27691, 27978, 29512, 33017, 27943, 32570, 28819, 33006, 30399, 32911, 32919, 21007, 30814, 23175, 27658, 32920, 20075, 23912]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12622,18820,Natural Number m is Less than n implies n is not Greater than Successor of n,"Let $\N$ be the [[Definition:Natural Numbers|natural numbers]].Let $m, n \in \N$.Then::$m < n \implies m + 1 \le n$",['Definition:Natural Numbers'],[25095],"[24305, 22608, 31236]","[24305, 22608, 31236, 25691, 20178]","[24305, 22608, 31236, 25691, 20178, 25554, 32096, 25648, 25692, 25872]","[24305, 22608, 31236, 25691, 20178, 25554, 32096, 25648, 25692, 25872, 29895, 32462, 22592, 22285, 31904, 23232, 22594, 22602, 22601, 21792, 23358, 25113, 29018, 27158, 22764, 27157, 25597, 28731, 20179, 26530, 25690, 25596, 27967, 25593, 22863, 21230, 27968, 30459, 22597, 27823, 25625, 32259, 29894, 30282, 29543, 27152, 30458, 32558, 32556, 33070]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12623,18823,Natural Number Ordering is Preserved by Successor Mapping,"Let $\N$ be the [[Definition:Natural Numbers|natural numbers]].Let $m, n \in \N$.Then::$n \le m \implies n^+ \le m^+$",['Definition:Natural Numbers'],[25095],"[24305, 22608, 32096]","[24305, 22608, 32096, 25648, 25692]","[24305, 22608, 32096, 25648, 25692, 22602, 22601, 31236, 22592, 22594]","[24305, 22608, 32096, 25648, 25692, 22602, 22601, 31236, 22592, 22594, 23358, 25691, 22285, 22597, 24900, 22764, 29895, 25872, 21272, 20050, 25690, 32677, 25597, 23096, 32462, 20049, 31904, 29543, 25554, 25464, 25647, 32459, 23232, 31967, 22863, 30682, 30025, 30282, 27157, 27158, 21762, 25593, 24910, 20907, 22773, 26882, 25596, 32623, 20178, 27860]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12624,18824,Non-Empty Bounded Subset of Natural Numbers has Greatest Element,Let $\omega$ be the [[Definition:Natural Numbers|set of natural numbers]] defined as the [[Definition:Von Neumann Construction of Natural Numbers|von Neumann construction]].Then every [[Definition:Non-Empty Set|non-empty]] [[Definition:Bounded Subset of Class|bounded subset]] of $\omega$ has a [[Definition:Greatest Set by Set Inclusion (Class Theory)|greatest element]].,"['Definition:Natural Numbers', 'Definition:Natural Numbers/Von Neumann Construction', 'Definition:Non-Empty Set', 'Definition:Bounded Class/Bounded Subset of Class', 'Definition:Greatest Set by Set Inclusion/Class Theory']","[25095, 25517, 22759, 31071, 23834]","[31236, 31237, 31904]","[31236, 31237, 31904, 31240, 31238]","[31236, 31237, 31904, 31240, 31238, 31068, 25686, 33104, 29093, 29094]","[31236, 31237, 31904, 31240, 31238, 31068, 25686, 33104, 29093, 29094, 29060, 21762, 27695, 22968, 29101, 23506, 31247, 30903, 24441, 25652, 22764, 25691, 23389, 22213, 25687, 32668, 23144, 31069, 29312, 25094, 23851, 32433, 27531, 27525, 25990, 32096, 28980, 29063, 25447, 23834, 24731, 25526, 24893, 25598, 30169, 32205, 25597, 29110, 22941, 26014]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.025,False
12625,18825,Natural Number m is Less than n iff m is an Element of n,"Let $\omega$ be the [[Definition:Natural Numbers|set of natural numbers]] defined as the [[Definition:Von Neumann Construction of Natural Numbers|von Neumann construction]].Let $m, n \in \omega$.Then::$m < n \iff m \in n$That is, every [[Definition:Natural Numbers|natural number]] is the [[Definition:Set|set]] of all smaller [[Definition:Natural Numbers|natural numbers]].","['Definition:Natural Numbers', 'Definition:Natural Numbers/Von Neumann Construction', 'Definition:Natural Numbers', 'Definition:Set', 'Definition:Natural Numbers']","[25095, 25517, 25095, 19734, 25095]","[31236, 31904, 31237]","[31236, 31904, 31237, 31238, 32096]","[31236, 31904, 31237, 31238, 32096, 31240, 20907, 24441, 24305, 21762]","[31236, 31904, 31237, 31238, 32096, 31240, 20907, 24441, 24305, 21762, 25597, 29060, 25691, 25686, 25097, 22608, 23984, 20483, 33104, 26014, 31247, 22285, 25692, 24731, 29093, 22773, 25648, 22764, 29543, 27790, 22968, 29645, 21081, 29094, 21272, 32462, 29591, 26530, 33080, 27363, 23562, 31967, 20457, 22933, 25826, 20556, 20551, 21114, 25239, 25238]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12626,18826,Natural Number Less than or Equal to Successor of Another,"Let $\N$ be the [[Definition:Natural Numbers|natural numbers]].Let $m, n \in \N$ such that $m \le n^+$.Then either::$(1): \quad m \le n$or::$(2): \quad m = n^+$",['Definition:Natural Numbers'],[25095],"[24305, 22608, 32096]","[24305, 22608, 32096, 29895, 24900]","[24305, 22608, 32096, 29895, 24900, 22592, 31236, 22285, 25691, 32677]","[24305, 22608, 32096, 29895, 24900, 22592, 31236, 22285, 25691, 32677, 25552, 22602, 20492, 22601, 25648, 25692, 25447, 20389, 22764, 27681, 25550, 25872, 30117, 25554, 25690, 31181, 22594, 22220, 22863, 25597, 25113, 20522, 30707, 31393, 22597, 29543, 28138, 29795, 20467, 23818, 23358, 32297, 31052, 31049, 29689, 32462, 21063, 19985, 25431, 29591]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12627,18827,Mapping whose Image of Natural Number n is Subset of Image of Successor,"Let $f: \N \to A$ be a [[Definition:Mapping|mapping]] from the [[Definition:Natural Numbers|set of natural numbers]] $\N$ to a [[Definition:Class (Class Theory)|class]] $A$.Let $f$ have the property that::$\forall n \in \N: \map f n \subseteq \map f {n^+}$where $n^+$ is the [[Definition:Halmos Function|successor]] of $n$.Then::$\forall n, m \in N: n \le m \implies \map f n \subseteq \map f m$","['Definition:Mapping', 'Definition:Natural Numbers', 'Definition:Class (Class Theory)', 'Definition:Successor Set']","[19827, 25095, 21750, 22282]","[29318, 28731, 20473]","[29318, 28731, 20473, 23816, 28736]","[29318, 28731, 20473, 23816, 28736, 29895, 31236, 20373, 21762, 23737]","[29318, 28731, 20473, 23816, 28736, 29895, 31236, 20373, 21762, 23737, 20460, 32634, 31393, 25603, 23166, 32556, 26845, 22930, 32635, 22863, 21584, 22858, 21031, 22411, 32970, 31247, 25872, 32096, 26846, 21032, 31052, 19885, 32958, 24233, 28696, 22562, 25602, 22412, 28048, 31201, 23411, 21030, 28695, 25076, 23739, 28697, 21377, 22931, 29098, 22560]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12628,18828,Mapping whose Image of Natural Number n is Subset of Image of Successor/Corollary,"Let $f$ have the property that::$\forall n \in \N: \map f n \subsetneq \map f {n^+}$where $n^+$ is the [[Definition:Halmos Function|successor]] of $n$.Then::$\forall n, m \in N: n < m \implies \map f n \subsetneq \map f m$",['Definition:Successor Set'],[22282],"[29318, 28731, 28736]","[29318, 28731, 28736, 20473, 31236]","[29318, 28731, 28736, 20473, 31236, 32635, 29895, 20373, 32634, 23411]","[29318, 28731, 28736, 20473, 31236, 32635, 29895, 20373, 32634, 23411, 21792, 31393, 23232, 25691, 31201, 31200, 25872, 22086, 29320, 32556, 32958, 22865, 24812, 25400, 29997, 23737, 31192, 21032, 20460, 23402, 23166, 28253, 22559, 21655, 23272, 22930, 22864, 32970, 25401, 24908, 28695, 31758, 25737, 24233, 26845, 29232, 22082, 22088, 23234, 31754]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12629,18830,Finite Class is Set,Let $A$ be a [[Definition:Finite Class|finite class]].Then $A$ is a [[Definition:Set|set]].,"['Definition:Finite Class', 'Definition:Set']","[31240, 19734]","[31241, 31240, 23879]","[31241, 31240, 23879, 22186, 22964]","[31241, 31240, 23879, 22186, 22964, 29243, 21755, 25954, 29128, 29294]","[31241, 31240, 23879, 22186, 22964, 29243, 21755, 25954, 29128, 29294, 30914, 30913, 21631, 22963, 31068, 28396, 23851, 21616, 22947, 21609, 28381, 29281, 23881, 26248, 22177, 27973, 27759, 29183, 29182, 30912, 31237, 29181, 21603, 21406, 26496, 23937, 22898, 23874, 29687, 28446, 21614, 22340, 31238, 21637, 22870, 26278, 20790, 31372, 29061, 22000]",0.3333333333333333,0.2,0.1,0.02,0.5,0.5,0.5,0.5,0.5,False
12630,18831,Non-Empty Finite Set of Natural Numbers has Greatest Element,Let $A$ be a [[Definition:Non-Empty Set|non-empty]] [[Definition:Finite Set|finite set]] of [[Definition:Natural Number|natural numbers]].Then $A$ has a [[Definition:Greatest Element|greatest element]].,"['Definition:Non-Empty Set', 'Definition:Finite Set', 'Definition:Natural Numbers', 'Definition:Greatest/Ordered Set']","[22759, 21762, 25095, 22273]","[23851, 22177, 29243]","[23851, 22177, 29243, 28787, 31068]","[23851, 22177, 29243, 28787, 31068, 31237, 23881, 23506, 23874, 31238]","[23851, 22177, 29243, 28787, 31068, 31237, 23881, 23506, 23874, 31238, 32073, 31240, 29279, 27755, 24519, 32403, 21786, 21242, 27759, 21124, 29516, 27066, 29128, 21755, 23529, 29294, 24675, 19938, 28232, 22964, 23320, 23937, 23477, 24466, 25770, 23935, 23742, 30453, 20529, 26016, 21547, 29219, 21631, 31241, 27438, 27439, 21191, 21192, 24377, 21587]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12631,18832,Set of Subsets of Element of Minimally Inductive Class is Finite,Let $M$ be a [[Definition:Class (Class Theory)|class]] which is [[Definition:Minimally Inductive Class under General Mapping|minimally inductive]] under a [[Definition:Progressing Mapping|progressing mapping]] $g$.Let $x \in M$.Let $S$ be the [[Definition:Set|set]] of all $y \in M$ such that $y \subseteq x$.Then $S$ is [[Definition:Finite Set|finite]].,"['Definition:Class (Class Theory)', 'Definition:Minimally Inductive Class under General Mapping', 'Definition:Inflationary Mapping', 'Definition:Set', 'Definition:Finite Set']","[21750, 31055, 22377, 19734, 21762]","[31055, 31068, 31054]","[31055, 31068, 31054, 31116, 30934]","[31055, 31068, 31054, 31116, 30934, 31053, 29453, 31071, 29035, 24423]","[31055, 31068, 31054, 31116, 30934, 31053, 29453, 31071, 29035, 24423, 29727, 31066, 19825, 28911, 29097, 32254, 23843, 25960, 20819, 23835, 25526, 22126, 27161, 30928, 22115, 26048, 30931, 23124, 23834, 22187, 24793, 30930, 32309, 31741, 22016, 22898, 24555, 21446, 26480, 24367, 30907, 30723, 32096, 27532, 19846, 24460, 27814, 24983, 19739, 27984]",0.3333333333333333,0.2,0.1,0.02,0.2,0.2,0.2,0.2,1.0,False
